"Season","date","Player","playerID","toTeam","toTeamID","toTeamabbr","toLeague","toOrg","toSport","fromTeam","fromTeamID","fromTeamabbr","fromLeague","fromOrg","fromSport","typeDesc","description","WAR","PlayerName","Age","AVG","position","ERA","lagWAR","lagAVG","lagERA","lagWinpcttoTeam","lagWinpctfromTeam"
2010,"2010-07-25","Dan Haren",429717,"Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Trade","Arizona Diamondbacks Traded RHP Dan Haren to Los Angeles Angels; Los Angeles Angels Traded LHP Joe Saunders and RHP Rafael Rodriguez to Arizona Diamondbacks and Rancho Cucamonga Quakes Traded LHP Patrick Corbin to Visalia Rawhide.",4.7279,"Dan Haren",29,0.3636,"P",3.9064,6.023,0.2466,3.1395,0.599,0.432
2010,"2010-07-25","Rafael Rodriguez",444126,"Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Trade","Arizona Diamondbacks Traded RHP Dan Haren to Los Angeles Angels; Los Angeles Angels Traded LHP Joe Saunders and RHP Rafael Rodriguez to Arizona Diamondbacks and Rancho Cucamonga Quakes Traded LHP Patrick Corbin to Visalia Rawhide.",-0.1052,"Rafael Rodriguez",25,0,"P",5.7857,-0.1789,0,5.5761,0.432,0.599
2010,"2010-07-28","Jhonny Peralta",425509,"Detroit Tigers",116,"DET","American League",NA,"Major League Baseball","Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","Trade","Cleveland Indians Traded Jhonny Peralta to Detroit Tigers and West Michigan Whitecaps Traded LHP Giovanni Soto to Lake County Captains.",1.3038,"Jhonny Peralta",28,0.2486,"SS",NA,0.7333,0.2543,NA,0.528,0.401
2010,"2010-07-28","Michael Noboa",517378,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Trade","Arizona Diamondbacks traded 2B Michael Noboa to Atlanta Braves.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531,0.432
2010,"2010-07-29","Roy Oswalt",400061,"Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Houston Astros",117,"HOU","American League",NA,"Major League Baseball","Trade","Houston Astros Traded RHP Roy Oswalt to Philadelphia Phillies; Philadelphia Phillies Traded LHP J.A. Happ to Houston Astros; Clearwater Threshers Traded Anthony Gose to Lancaster JetHawks and Lakewood BlueClaws Traded SS Jonathan Villar to Lexington Legends.",3.9326,"Roy Oswalt",32,0.1404,"P",2.7638,3.3876,0.1224,4.1195,0.574,0.457
2010,"2010-07-29","J.A. Happ",457918,"Houston Astros",117,"HOU","American League",NA,"Major League Baseball","Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Trade","Houston Astros Traded RHP Roy Oswalt to Philadelphia Phillies; Philadelphia Phillies Traded LHP J.A. Happ to Houston Astros; Clearwater Threshers Traded Anthony Gose to Lancaster JetHawks and Lakewood BlueClaws Traded SS Jonathan Villar to Lexington Legends.",0.6505,"J.A. Happ",27,0,"P",3.4008,1.3778,0.093,2.9277,0.457,0.574
2010,"2010-07-29","Miguel Tejada",123173,"San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Baltimore Orioles",110,"BAL","American League",NA,"Major League Baseball","Trade","Baltimore Orioles Traded SS Miguel Tejada to San Diego Padres and San Antonio Missions Traded RHP Wynn Pelzer to Bowie Baysox.",0.8112,"Miguel Tejada",36,0.2689,"SS",NA,1.8027,0.3134,NA,0.463,0.395
2010,"2010-07-29","Scott Podsednik",325392,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Trade","Kansas City Royals Traded LF Scott Podsednik to Los Angeles Dodgers; Los Angeles Dodgers Traded C Lucas May to Kansas City Royals and Great Lakes Loons Traded RHP Elisaul Pimentel to Burlington Bees.",0.4409,"Scott Podsednik",34,0.2968,"OF",NA,1.9829,0.3035,NA,0.586,0.401
2010,"2010-07-29","Lucas May",461315,"Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Kansas City Royals Traded LF Scott Podsednik to Los Angeles Dodgers; Los Angeles Dodgers Traded C Lucas May to Kansas City Royals and Great Lakes Loons Traded RHP Elisaul Pimentel to Burlington Bees.",-0.4376,"Lucas May",25,0.1892,"C",NA,NA,NA,NA,0.401,0.586
2010,"2010-07-30","Jorge Cantu",408305,"Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Trade","Florida Marlins Traded 1B Jorge Cantu to Texas Rangers; Texas Rangers Traded RHP Omar Poveda to Florida Marlins and Frisco RoughRiders Traded RHP Evan Reed to Jacksonville Suns.",-0.469,"Jorge Cantu",28,0.2564,"1B/3B",NA,0.9051,0.2889,NA,0.537,0.537
2010,"2010-07-30","Wilson Ramos",467092,"Washington Nationals",120,"WSH","National League",NA,"Major League Baseball","Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","Trade","Washington Nationals Traded RHP Matt Capps to Minnesota Twins; Minnesota Twins Traded C Wilson Ramos to Washington Nationals and Fort Myers Miracle Traded LHP Joe Testa to Potomac Nationals.",0.4775,"Wilson Ramos",22,0.2785,"C",NA,NA,NA,NA,0.364,0.534
2010,"2010-07-30","Matt Capps",448165,"Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","Washington Nationals",120,"WSH","National League",NA,"Major League Baseball","Trade","Washington Nationals Traded RHP Matt Capps to Minnesota Twins; Minnesota Twins Traded C Wilson Ramos to Washington Nationals and Fort Myers Miracle Traded LHP Joe Testa to Potomac Nationals.",1.0795,"Matt Capps",26,0,"P",2.4658,-0.0973,0,5.7975,0.534,0.364
2010,"2010-07-30","Omar Poveda",452326,"Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Trade","Florida Marlins Traded 1B Jorge Cantu to Texas Rangers; Texas Rangers Traded RHP Omar Poveda to Florida Marlins and Frisco RoughRiders Traded RHP Evan Reed to Jacksonville Suns.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537,0.537
2010,"2010-07-30","Edwin Jackson",429719,"Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Trade","Arizona Diamondbacks Traded RHP Edwin Jackson to Chicago White Sox; Chicago White Sox Traded RHP Daniel Hudson to Arizona Diamondbacks and Great Falls Voyagers Traded LHP David Holmberg to Missoula Osprey.",3.3395,"Edwin Jackson",26,0.1579,"P",4.4713,3.6482,0,3.6168,0.488,0.432
2010,"2010-07-30","Daniel Hudson",543339,"Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Trade","Arizona Diamondbacks Traded RHP Edwin Jackson to Chicago White Sox; Chicago White Sox Traded RHP Daniel Hudson to Arizona Diamondbacks and Great Falls Voyagers Traded LHP David Holmberg to Missoula Osprey.",2.3017,"Daniel Hudson",23,0.1481,"P",2.4545,0.0539,0,3.375,0.432,0.488
2010,"2010-07-30","Mitch Jones",462536,"Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded RF Mitch Jones to Pittsburgh Pirates.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385,0.531
2010,"2010-07-31","Kyle Farnsworth",150035,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Trade","Kansas City Royals Traded CF Rick Ankiel and RHP Kyle Farnsworth to Atlanta Braves; Mississippi Braves Traded LHP Tim Collins to Omaha Royals and Atlanta Braves Traded CF Gregor Blanco and RHP Jesse Chavez to Kansas City Royals.",0.8289,"Kyle Farnsworth",34,0,"P",3.3402,0.5856,0,4.5804,0.531,0.401
2010,"2010-07-31","Jarrod Saltalamacchia",457454,"Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Trade","Texas Rangers Traded C Jarrod Saltalamacchia to Boston Red Sox; Lowell Spinners Traded RHP Roman Mendez to Spokane Indians and Greenville Drive Traded 1B Chris McGuiness to Bakersfield Blaze.",0.0936,"Jarrod Saltalamacchia",25,0.1667,"C",NA,0.2993,0.2332,NA,0.586,0.537
2010,"2010-07-31","James McDonald",457428,"Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates Traded RHP Octavio Dotel to Los Angeles Dodgers; Los Angeles Dodgers Traded RHP James McDonald to Pittsburgh Pirates and Chattanooga Lookouts Traded LF Andrew Lambo to Altoona Curve.",1.363,"James McDonald",25,0.0476,"P",4.0186,-0.0831,0,4,0.385,0.586
2010,"2010-07-31","Octavio Dotel",136734,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates Traded RHP Octavio Dotel to Los Angeles Dodgers; Los Angeles Dodgers Traded RHP James McDonald to Pittsburgh Pirates and Chattanooga Lookouts Traded LF Andrew Lambo to Altoona Curve.",0.1996,"Octavio Dotel",36,0,"P",4.0781,0.7192,0,3.3209,0.586,0.385
2010,"2010-07-31","Chad Qualls",430589,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Trade","Arizona Diamondbacks traded RHP Chad Qualls to Tampa Bay Rays.",-0.0039,"Chad Qualls",31,0,"P",7.322,0.9028,0,3.6346,0.519,0.432
2010,"2010-07-31","Ted Lilly",150404,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Trade","Chicago Cubs Traded LHP Ted Lilly and 2B Ryan Theriot to Los Angeles Dodgers; Los Angeles Dodgers Traded Blake DeWitt to Chicago Cubs; Chattanooga Lookouts Traded RHP Kyle Smit to Tennessee Smokies and Great Lakes Loons Traded RHP Brett Wallach to Peoria Chiefs.",2.1474,"Ted Lilly",34,0.037,"P",3.6248,3.4192,0.0877,3.1017,0.586,0.516
2010,"2010-07-31","Blake DeWitt",455088,"Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Chicago Cubs Traded LHP Ted Lilly and 2B Ryan Theriot to Los Angeles Dodgers; Los Angeles Dodgers Traded Blake DeWitt to Chicago Cubs; Chattanooga Lookouts Traded RHP Kyle Smit to Tennessee Smokies and Great Lakes Loons Traded RHP Brett Wallach to Peoria Chiefs.",0.7329,"Blake DeWitt",24,0.2614,"2B/3B",NA,-0.1143,0.2041,NA,0.516,0.586
2010,"2010-07-31","Ryan Theriot",444135,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Trade","Chicago Cubs Traded LHP Ted Lilly and 2B Ryan Theriot to Los Angeles Dodgers; Los Angeles Dodgers Traded Blake DeWitt to Chicago Cubs; Chattanooga Lookouts Traded RHP Kyle Smit to Tennessee Smokies and Great Lakes Loons Traded RHP Brett Wallach to Peoria Chiefs.",-0.4962,"Ryan Theriot",30,0.2696,"2B/SS",NA,2.1969,0.2841,NA,0.586,0.516
2010,"2010-07-31","Kerry Wood",134268,"New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","Trade","Cleveland Indians traded RHP Kerry Wood to New York Yankees.",0.1715,"Kerry Wood",33,0,"P",3.1304,0.347,0,4.2545,0.636,0.401
2010,"2010-07-31","Cristian Guzman",150217,"Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Washington Nationals",120,"WSH","National League",NA,"Major League Baseball","Trade","Washington Nationals Traded 2B Cristian Guzman to Texas Rangers and Frisco RoughRiders Traded RHP Ryan Tatusko and RHP Tanner Roark to Harrisburg Senators.",-0.401,"Cristian Guzman",32,0.2658,"SS",NA,0.7912,0.2844,NA,0.537,0.364
2010,"2010-07-31","Ramon E Ramirez",430673,"San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Trade","Boston Red Sox Traded RHP Ramon Ramirez to San Francisco Giants and Richmond Flying Squirrels Traded RHP Daniel Turpen to Portland Sea Dogs.",0.1658,"Ramon E Ramirez",28,0,"P",2.9856,0.2889,0,2.8421,0.543,0.586
2010,"2010-07-31","Jimmy Paredes",517370,"Houston Astros",117,"HOU","American League",NA,"Major League Baseball","New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Trade","Houston Astros traded cash and 1B Lance Berkman to New York Yankees for Jimmy Paredes and RHP Mark Melancon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457,0.636
2010,"2010-07-31","Rick Ankiel",150449,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Trade","Kansas City Royals Traded CF Rick Ankiel and RHP Kyle Farnsworth to Atlanta Braves; Mississippi Braves Traded LHP Tim Collins to Omaha Royals and Atlanta Braves Traded CF Gregor Blanco and RHP Jesse Chavez to Kansas City Royals.",0.6423,"Rick Ankiel",30,0.2322,"OF",NA,0.1307,0.2312,NA,0.531,0.401
2010,"2010-07-31","Mark Melancon",453343,"Houston Astros",117,"HOU","American League",NA,"Major League Baseball","New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Trade","Houston Astros traded cash and 1B Lance Berkman to New York Yankees for Jimmy Paredes and RHP Mark Melancon.",0.252,"Mark Melancon",25,0,"P",4.2188,0.0248,0,3.8571,0.457,0.636
2010,"2010-07-31","Lance Berkman",204020,"New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Houston Astros",117,"HOU","American League",NA,"Major League Baseball","Trade","Houston Astros traded cash and 1B Lance Berkman to New York Yankees for Jimmy Paredes and RHP Mark Melancon.",1.6566,"Lance Berkman",34,0.2475,"1B/OF",NA,2.6213,0.2739,NA,0.636,0.457
2010,"2010-07-31","Grégor Blanco",453923,"Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Kansas City Royals Traded CF Rick Ankiel and RHP Kyle Farnsworth to Atlanta Braves; Mississippi Braves Traded LHP Tim Collins to Omaha Royals and Atlanta Braves Traded CF Gregor Blanco and RHP Jesse Chavez to Kansas City Royals.",1.0446,"Grégor Blanco",26,0.2827,"OF",NA,-0.2987,0.186,NA,0.401,0.531
2010,"2010-07-31","Austin Kearns",400290,"New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","Trade","Cleveland Indians traded LF Austin Kearns to New York Yankees for Player To Be Named Later.",1.4448,"Austin Kearns",30,0.263,"OF",NA,-0.1064,0.1954,NA,0.636,0.401
2010,"2010-07-31","Ryan Ludwick",407886,"San Diego Padres",135,"SD","National League",NA,"Major League Baseball","St. Louis Cardinals",138,"STL","National League",NA,"Major League Baseball","Trade","San Diego Padres Traded Corey Kluber to Cleveland Indians; Cleveland Indians Traded cash and Jake Westbrook to St. Louis Cardinals; San Diego Padres Traded Nick Greenwood to St. Louis Cardinals and St. Louis Cardinals Traded Ryan Ludwick to San Diego Padres.",1.4837,"Ryan Ludwick",31,0.251,"OF",NA,2.2635,0.2654,NA,0.463,0.562
2010,"2010-07-31","Corey Kluber",446372,"Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Trade","San Diego Padres Traded Corey Kluber to Cleveland Indians; Cleveland Indians Traded cash and Jake Westbrook to St. Louis Cardinals; San Diego Padres Traded Nick Greenwood to St. Louis Cardinals and St. Louis Cardinals Traded Ryan Ludwick to San Diego Padres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401,0.463
2010,"2010-07-31","Nick Greenwood",572889,"St. Louis Cardinals",138,"STL","National League",NA,"Major League Baseball","San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Trade","San Diego Padres Traded Corey Kluber to Cleveland Indians; Cleveland Indians Traded cash and Jake Westbrook to St. Louis Cardinals; San Diego Padres Traded Nick Greenwood to St. Louis Cardinals and St. Louis Cardinals Traded Ryan Ludwick to San Diego Padres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562,0.463
2010,"2010-07-31","Wilkin Ramirez",457133,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Detroit Tigers",116,"DET","American League",NA,"Major League Baseball","Trade","Detroit Tigers traded LF Wilkin Ramirez to Atlanta Braves.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531,0.528
2010,"2010-07-31","Javier López",425657,"San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded LHP Javier Lopez to San Francisco Giants for RHP Joe Martinez and LF John Bowker.",0.5179,"Javier López",32,0,"P",2.341,-0.1987,0,9.2571,0.543,0.385
2010,"2010-07-31","Joe Martinez",458155,"Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded LHP Javier Lopez to San Francisco Giants for RHP Joe Martinez and LF John Bowker.",-0.0821,"Joe Martinez",27,0,"P",4.1186,0.1722,0.25,7.5,0.385,0.543
2010,"2010-07-31","John Bowker",435624,"Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded LHP Javier Lopez to San Francisco Giants for RHP Joe Martinez and LF John Bowker.",-0.2655,"John Bowker",26,0.2185,"1B/OF",NA,0.077,0.194,NA,0.385,0.543
2010,"2010-07-31","Ryan Church",425508,"Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded Bobby Crosby, RHP D.J. Carrasco and RF Ryan Church to Arizona Diamondbacks for cash, C Chris Snyder and SS Pedro Ciriaco.",-0.282,"Ryan Church",31,0.2009,"OF",NA,1.0035,0.273,NA,0.432,0.385
2010,"2010-07-31","Bobby Crosby",425853,"Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded Bobby Crosby, RHP D.J. Carrasco and RF Ryan Church to Arizona Diamondbacks for cash, C Chris Snyder and SS Pedro Ciriaco.",-0.5323,"Bobby Crosby",30,0.2202,"SS",NA,-0.6124,0.2227,NA,0.432,0.385
2010,"2010-07-31","D.J. Carrasco",425647,"Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded Bobby Crosby, RHP D.J. Carrasco and RF Ryan Church to Arizona Diamondbacks for cash, C Chris Snyder and SS Pedro Ciriaco.",0.3336,"D.J. Carrasco",33,0,"P",3.6766,1.2187,0,3.7607,0.432,0.385
